"","m1x1","m1x2","m1x3","m1x4","m1y1","m1y2","m1y3","m1y4","m2x1","m2x2","m2x3","m2x4","m2y1","m2y2","m2y3","m2y4","m3x1","m3x2","m3x3","m3x4","m3y1","m3y2","m3y3","m3y4","m4x1","m4x2","m4x3","m4x4","m4y1","m4y2","m4y3","m4y4","m5x1","m5x2","m5x3","m5x4","m5y1","m5y2","m5y3","m5y4","m6x1","m6x2","m6x3","m6x4","m6y1","m6y2","m6y3","m6y4","m7x1","m7x2","m7x3","m7x4","m7y1","m7y2","m7y3","m7y4","m8x1","m8x2","m8x3","m8x4","m8y1","m8y2","m8y3","m8y4","species"
"16",6.28390983723151,1.49308494877886,113.05305623567,130.238137316099,8.70778027795547,492.348523718682,519.955832616105,29.4685039875958,152.257291654038,116.612060032278,172.200500169866,200.349813174446,33.8912734197309,528.245167547363,542.230937117672,27.4510889893607,344.571582758131,189.438348650136,228.13644664048,401.143999282783,77.6791717921215,534.554149689646,553.158390662914,75.2198712005105,384.463276312442,321.07597424184,374.777337459909,442.313007677065,79.6680159813218,553.678447263865,549.73299508403,84.3200712292485,390.01449231015,655.368152875785,824.488621177072,499.614302322214,78.1877076930503,525.65822055344,541.047570826446,74.7178040614949,788.861818237201,805.752065009382,892.608505320212,898.087445512318,40.6126638955563,535.683591190086,544.427142347468,47.1829947047656,901.20477063777,889.087007861585,993.55606643306,980.018089647532,45.4350641021056,538.813319618939,499.391963983622,-0.744368947190567,298.297563787468,278.214761699049,786.26100991162,590.530493124831,541.493769736748,576.354842068596,557.921401621615,517.400947222307,"mabdita"
"17",17.1259604097885,-1.1094315171226,56.7834256411334,106.199564436197,6.32977428867633,494.925469716463,513.360437442207,33.2074189608691,131.104905177677,24.0710566809068,73.076116872435,178.754185062633,37.5594730765234,522.352924971151,534.971113339995,53.9257113533486,334.720349244561,181.617040988033,236.308597569729,380.757412438964,99.1977799369572,513.831424210109,529.571237093561,102.610537881211,352.543246917009,242.963490363996,286.97227288891,418.963189335973,105.759937890432,505.036250733418,524.732095539652,87.0011080227516,367.346005372656,741.480916368891,838.919919153424,440.349889212726,77.9841721288577,509.01424251693,502.859575114452,9.1359880926496,822.130011385231,845.031996021893,915.971121011571,909.324484533873,26.7362858275638,490.249088385391,497.158021921127,18.8658561443281,911.52143579465,929.886027563066,1019.11519795356,991.937431179708,29.9813705032713,501.171185922675,507.203473881532,5.00480525135087,261.210624794195,273.527106646761,836.607482239732,825.708929576689,534.688394717725,573.801202366435,534.271861191403,501.561430839035,"mabdita"
"18",2.47113840029396,3.26057669546323,79.7352536429951,96.147707225136,-5.82132729384563,499.746346239819,500.806830102863,-2.39186022189547,100.450488935507,101.77549489749,132.504043321577,147.885358036386,-1.34237392299204,492.082462893589,494.505293123303,-15.4487269390642,280.772383833049,164.778936721824,200.740108729962,335.593351735241,72.3643692492322,499.41971305633,516.766360347908,96.6234351537106,337.814722942068,293.040323998266,358.955198917229,386.481675989857,47.626794589061,471.962065992464,472.075388974253,54.0817304230744,361.342238566687,674.376456028529,763.742218645287,445.373461945551,72.5866061440517,525.200068648937,447.063654757993,19.6935603496014,710.195677352953,742.615485488672,871.141467294126,840.014422929033,-89.997480268196,506.216286168949,489.525940645027,-54.1731078402762,846.151349240586,873.358199317452,990.947710036174,1017.7058283962,-27.4405396445406,482.677449536093,514.463943744876,18.3406002405095,271.891916352038,276.158826548871,726.501896613402,725.25919766979,499.546635757423,530.24603450383,554.376104831878,503.946295517868,"mabdita"
"19",-0.279094869750494,-0.560545504230569,143.610794944765,122.417435639072,-2.07517274154798,495.740704426589,531.627818417331,-14.5574637472625,136.074837920574,155.517638343336,211.801247545543,191.740146478336,14.7992474849978,531.814950348917,554.270264825815,13.7426167842587,348.088726855555,245.1225000553,285.887115039872,391.644089890002,-19.1546009152578,527.787267405987,548.964717397524,-15.4045443333226,404.160333590833,359.644828868122,405.544070805554,472.352102569817,-4.70661733303442,486.604141297882,490.559165477748,-12.3370270373969,386.798711057139,631.586765886375,749.480203339329,482.90788290389,-11.5951688528375,540.288956794374,472.45902873247,-108.059779246836,783.892687128205,766.826832823843,929.372418477192,912.737365848928,26.0795890099116,501.06513614631,510.653608769194,78.632943008987,925.583778958218,942.209774075733,1002.00717641999,980.140968079725,53.9433210955712,505.993413882829,491.424360743451,7.76717322970425,327.172564498326,313.36696417771,647.325906709928,530.842713348067,497.090915232362,544.42978183493,601.787583971952,493.614141203165,"mabdita"
"20",4.13274712690421,3.33830017536004,161.998561017943,158.227500417763,3.76684052065899,501.725489285512,526.232301184375,20.0372869244834,169.767188679386,167.482208221405,231.401367136057,234.84366066248,38.2629508514787,505.853071885365,513.447754860452,47.4347552259426,348.407669662468,279.197719388851,316.276593254846,380.850417283518,55.1919893896179,514.199031084841,517.75991214958,55.5952738771732,393.289527141688,444.067451517807,517.594577821535,464.394456674717,65.2104389331877,482.159791841754,474.831354243021,49.6885385172935,410.372008369855,662.29599723235,782.47737538362,498.307198196793,56.393443383091,496.404966412016,473.200051653991,52.2635056158477,803.750518532737,749.111136890224,904.317975844433,922.610478440943,19.2943288678632,511.926245469068,508.348008602354,16.5712571996596,938.022306159991,906.183179692665,1009.89721766456,989.694201649899,19.4486723921403,488.645409824652,497.16157700866,3.65059605427669,444.478734236753,437.729675494749,738.253777870576,593.065538117722,494.577269592834,536.292947301365,521.154084673645,469.441271589943,"mabdita"
"21",6.34185994644361,5.9868663229263,135.338434534508,132.825363596333,-0.519160892741489,499.923518619542,555.137939643999,14.7372769574923,163.315242899114,148.042171346863,206.284471349321,212.132750601163,15.5516610950121,535.22185632539,563.325518849185,-4.40435183772879,425.528964445742,253.467040936249,283.298845254356,469.45435298311,18.2713995720259,540.167296023801,577.377998864454,48.0583917690912,450.005779829137,425.417600519644,473.162078422217,520.409968651784,42.8517097024681,547.794475544548,550.473104929788,4.47430220255668,467.581091798398,645.768147679657,764.113802695914,539.896105874987,54.7770781744497,494.80982615306,446.545467271556,66.3104611127217,745.020493129545,757.713979181344,881.868861640135,895.493206906688,8.06450930544634,465.42276820493,453.93364784202,7.51658633341878,897.118180646962,897.816429772196,989.35208277023,986.269778140077,-3.07080366753325,440.918306734576,487.361165430311,-6.06683956133126,353.575709491657,415.701370251273,709.0987721962,726.452088873963,562.74912565111,609.078051583655,518.623686708986,472.131945658389,"mabdita"
"22",8.91150590626561,-0.490531405151156,124.362963810712,90.3935795511647,8.62141622470766,504.654764760614,507.605619994845,20.1603512617327,146.069811674559,175.39556568896,283.504957745938,202.282230667148,-2.97659985253439,526.346588565651,552.582786996215,6.16114704331163,477.944198638393,348.178087761659,400.844036703008,522.522406323135,-11.0332861210113,507.528027656304,528.925581236981,2.54227185035417,513.300788016955,554.033428996637,598.527745587834,565.819091500439,-17.3384308062202,479.941370774421,476.875317365481,-14.7315858577468,512.580368219638,851.803341840099,945.348871133095,586.983633071162,-6.35425054821787,545.835480823646,512.648677452311,-14.5661341598261,852.146424008206,844.139263730319,937.347078374794,936.672707552313,5.49077563617489,545.507250105149,522.214948613612,8.51085315781125,958.770201771669,953.40995756465,1003.9982489325,1003.62075354434,13.2485702626068,500.62306159621,495.211135836344,4.57319099267949,546.686665366552,565.938536324806,832.924030795608,692.481237008935,479.651676387707,528.737730594927,537.621885164849,458.778888496872,"mscalaris"
"23",8.62807043705932,9.88343910668225,155.499660531106,139.764837507372,10.1606660622884,490.914779312686,528.196335244918,22.4121418612645,171.847832861396,178.142515133757,308.19179316214,283.679227220029,25.5067812398677,537.123953132,575.945902419275,33.3806479707849,546.604188906261,372.098747461225,420.843092829396,579.744997670927,27.1903070984149,553.261710351946,574.206238732457,23.8982762503459,546.604188906261,572.231597865524,621.317647212006,601.621255352978,27.1903070984149,545.128584997398,543.824645018441,31.1101022779768,550.343688774478,824.13376787913,956.191845046535,609.871432254004,25.1477659001386,563.795435418182,549.922977779133,11.7550372913224,823.728810428413,852.467225294849,948.259743873288,908.676159028692,40.4670884337112,564.57170702674,537.304276397492,22.6975838236951,917.127586904802,936.201298524648,1008.60885141419,987.607114111281,13.8238400904658,524.299044113977,496.099055514617,-2.61931629594935,549.661970575935,562.688686878079,859.819889510312,761.232761137547,549.30282949698,593.197662495526,586.358572298305,536.245000350825,"mscalaris"
"24",9.79153260039782,0.665242172921959,95.6621853771143,137.487767808039,6.58947705169946,491.982895076496,518.294400418715,22.1034708750648,171.922644823539,116.905861290098,210.2307943011,284.397642068292,32.9592709846463,525.097882392215,549.409068239263,54.9914277008705,583.572798703808,347.215358802935,398.611719564982,616.965868187693,78.8760024798624,556.648517004993,577.863224804877,85.9538902432244,594.555984120793,579.369149286365,645.956413318983,654.91940354562,83.8675057317024,552.624626251304,535.651574196316,79.5196558657217,594.266100782144,842.48712817407,943.38304993121,674.433422691107,89.8021647827291,536.543208015037,506.082767110496,65.3794558224818,873.568029734604,846.381945057981,946.880117599524,940.154006580471,61.392787909592,539.152267164088,525.74244695705,45.1639090845772,948.65872450398,939.030294144732,1000,1000.09737284126,19.7330331468918,518.378587178554,500.000000000002,-4.01385989299941,552.062187590856,576.829192866962,842.417424876053,725.057357020115,559.706607877452,605.115018215248,538.666406722841,509.492625875759,"mscalaris"
"25",7.89647445440152,4.15765484177882,85.043401302927,83.6898595295153,4.8435737059412,488.870632934737,514.42862576991,44.7859122974607,107.70695122259,107.411655728145,169.862579563741,172.773547339947,75.3683976613414,526.814791265081,552.7946607777,99.3766510260739,346.933972658713,220.489475201758,248.908701637569,370.218255861349,147.882287127495,515.67532687625,547.23563089249,167.101467887938,378.010120191784,346.601955547976,397.83768513066,436.614605109097,144.17006725599,548.032331279856,554.815482950209,130.625083381813,363.784319672042,853.021133711731,940.648157829504,470.459657022873,145.869418802743,518.237558936547,495.846537427715,99.5656736313842,776.411513838349,853.021133711731,948.068412494051,890.853729811311,85.3918875533782,518.237558936547,510.017376178796,23.6570348279305,905.775159188577,941.37162331394,998.925820884053,1012.98103836326,33.6927233288699,493.046062487951,476.867554163425,2.37507510867136,323.932515816882,321.459460214833,856.448066504731,683.708616755512,544.843315470433,573.306651985576,534.263702074742,497.945263703058,"mscalaris"
"26",-0.134761315531519,3.8338831322454,106.674799031918,88.643155126509,2.09476070768413,495.861595112516,521.078823909114,16.2364049339712,129.377085105473,142.780554804193,211.279016813108,208.790395313621,32.5695145251512,522.817983597063,535.096097119626,50.2925554874252,441.960306262622,306.589872345774,361.364559685146,466.831629789575,62.4418699540161,531.863462514087,544.933156378059,68.9736378283241,463.433298429069,492.078774642399,544.283072902083,517.395553904173,62.1872441229293,510.610181914668,509.346678631485,56.1526704953232,442.582122995603,861.649906736807,945.75543643414,532.59766502296,40.9457425623158,489.953952042687,473.145771911332,18.6724187861531,867.088304923997,869.271542698268,938.120167240282,937.179966510674,34.4700891435472,486.088880740652,477.018003660327,18.6599761676486,948.230952977653,953.443521584133,1007.01294657313,1007.33893983095,13.0618027861812,473.956487949661,453.858895160965,-5.91361049161087,447.143260558751,461.217416556773,876.956478615252,766.63113719414,524.248285186774,553.752074647606,493.926986450367,451.93779153557,"mscalaris"
"27",-0.244377317090575,8.7996148796167,100.957530411916,86.8999205987852,3.59879468788811,507.381262036832,531.113087306,24.2813731905661,123.65799685315,119.99279052056,192.359550266218,200.267235201997,28.0984659687436,529.124179769088,539.439761238587,47.2744123322888,463.712858923389,256.795835560733,313.777471788381,498.374574388194,82.2545899421042,534.682086179237,557.334801747187,108.456345573039,484.551641325969,477.342966615929,527.864611887844,530.176934772669,58.974859874821,514.835779370805,506.745783830609,65.8965434250099,490.169271695187,860.930714537098,953.345540912591,554.814262232032,76.8556402881336,510.965792496045,503.678764262468,35.4616524280356,862.271019607016,882.01494004297,935.429682294174,925.3713056476,40.5124274034266,512.813734663506,506.470107078947,26.3625751520523,936.158671196135,935.727780827026,1000.14155775686,992.709966293458,18.1902615982895,498.482702850546,495.988955370144,6.770768652188,426.75844771382,415.087800275591,885.367710506555,684.687863358812,530.577804686844,563.407939734476,517.436847367285,488.633600639828,"mscalaris"
"28",3.6111967541724,6.39054693124441,111.813454010786,97.9431452903901,-5.44610782562791,493.234679302959,520.31469199536,4.38604680198403,118.211154940875,155.772160747889,247.566672479532,180.152577750117,4.94453993741736,528.725500884091,553.920602866293,14.6686045174969,423.773872646669,302.542796613284,332.273737583577,461.731767780888,15.0839258093287,524.982842122213,543.010246249056,21.7911994680635,468.896602145081,515.655336757885,547.542587416642,522.423560816137,0.573747169361619,514.743232318088,513.421751543286,-2.92247440046142,446.30902734819,833.460199396804,926.951833551652,545.502526681492,7.83726489069191,536.651750958662,519.902581589889,-48.569438901196,871.195477877472,859.237238718976,932.176570867682,939.633796941629,23.4383790375365,542.354362985752,532.718251661073,11.2402867455008,977.617460721308,938.874343949195,988.076594214746,1004.06787666623,1.42748383182642,515.558169704287,492.25930743301,-5.69619841723662,470.693252131144,455.220994601935,847.412223068106,688.105802568776,504.307094719295,539.449876051802,546.664614499341,489.915501983947,"mscalaris"
"29",-1.85116512315885,12.5887001719643,134.023694530563,116.925187543427,-1.7755417846003,494.458460150056,517.660759235958,15.7859661016097,137.795093358991,168.873392302058,256.735341447744,239.103910756491,33.9364864377102,524.53632039746,559.217795129337,43.0567414816912,495.263050890815,334.777369627739,389.937872360637,533.730549338276,45.0900959180948,551.625454195931,563.167503767395,51.8102142355596,523.761810746675,529.353442008308,570.955716094733,568.39558077948,34.8913584219113,529.693267089109,532.964143341908,26.8029899733947,509.708570042689,860.62249785268,946.332186404074,591.726847101733,43.9146170389781,539.845911198738,509.175397301842,18.9632571631653,865.174933589449,877.328224226063,931.061459211774,919.327334452625,39.4500951436201,531.501162190856,520.909600859115,37.0984090376424,945.733356446618,952.961134413933,1008.26016885629,989.294750657421,29.4714208996436,511.722539706217,496.537971662842,3.38310968743908,497.333794348719,512.530409346657,864.880772569162,688.148831526372,535.506905243708,568.358851912992,542.038675699386,510.76289861135,"mscalaris"
"30",-6.30362638426385,9.11196039025454,131.208296308535,138.015855262224,-3.16383479649286,499.277287815282,508.839179366893,23.3050099986478,169.503757580908,173.455409571775,254.68175316831,238.777624529382,32.4324611795214,526.552552401099,535.052625003665,62.1544294043105,518.287496625599,325.140613269922,367.229654314714,557.224875918933,77.2955352861431,527.745271891043,528.944646734646,93.6458259195543,571.498464284482,519.286191689058,564.05689972654,614.658675232298,68.7573092706753,509.329308486367,515.890797562894,71.2702840645396,544.276397192526,861.831438413127,939.956595924899,621.622113085188,75.0192450579885,532.659182452646,510.901528793281,59.7681788842072,868.18381183912,875.717140661503,936.42673310629,925.179637299106,46.409735869548,531.005351085233,518.572725600607,26.06484023428,948.447481094205,954.186850187987,1001.46482626955,989.76881027153,21.3915740444751,502.80807556609,496.916252216762,2.581093907193,491.890993770092,485.488935635475,865.495813872833,716.484162005667,516.180730675052,535.055163874877,536.267071811234,503.393557031881,"mscalaris"
"31",6.02385883418744,-4.05103711571113,78.848199497314,94.5463992171686,3.42627864313375,489.366915161381,500.817165592229,21.7321106896931,153.089161469127,111.367733425881,176.86838614658,225.065707684711,40.5113010968034,499.257683775372,508.314503402684,38.7939350325582,510.38624375001,238.127723948971,286.496647692894,540.38828143001,59.0881293836374,496.549083937161,503.261129104478,68.6178883654331,528.406150932195,431.076805309218,470.852807965527,567.371812144885,76.8138274721697,490.687340408638,496.239003428009,100.039937947251,518.592078688647,904.900720819871,961.8119770844,585.908197640763,52.7778505045657,507.472149712603,498.796228960977,22.3268858759942,878.29452213731,927.693504013791,964.626097750205,922.580638601771,53.9448338714846,502.346409737358,499.193647023968,40.1684384216085,961.788324013172,976.68553453055,1020.17465517741,995.02440887326,22.8803986016122,498.801917970529,494.451726597555,4.48546795363611,411.693792528564,406.373603915411,920.679176074685,924.879820019213,485.92410147701,505.671965466364,520.067857269543,501.949641661118,"mscalaris"
